7, 22, 32, 578182.34042917611
3, 6, 16, 578154.85179145413
13, 21, 30, 578034.43639810255
20, 23, 61, 577955.50798994419
20, 23, 60, 577955.50798994419
12, 14, 47, 577792.54210790945
11, 26, 33, 577747.02092761174
11, 25, 33, 577693.52973841794
20, 23, 62, 577669.89512565162
19, 21, 63, 577669.89512565162
19, 21, 62, 577669.89512565162
20, 23, 65, 577594.40203875792
20, 23, 64, 577594.40203875792
20, 23, 63, 577594.40203875792
7, 20, 31, 577592.87779981329
7, 31, 34, 577229.43016919761
8, 41, 44, 577152.96051606163
14, 16, 58, 576936.64966921671
15, 17, 57, 576727.23665103281
15, 17, 56, 576727.23665103281
10, 34, 39, 576474.68065975117
15, 38, 41, 576345.02850267338
8, 26, 30, 576322.00366773212
18, 21, 52, 575887.74952382082
18, 20, 58, 575617.66545883031
20, 23, 67, 575403.0495751315
20, 23, 66, 575403.0495751315
9, 30, 42, 575271.64115473628
7, 42, 53, 575166.75117764995
8, 26, 32, 575141.16852106038
17, 20, 60, 574701.1371324996
17, 20, 59, 574701.1371324996
17, 20, 58, 574701.1371324996
17, 19, 60, 574701.1371324996
17, 19, 59, 574701.1371324996
10, 26, 38, 574461.65580834576
6, 40, 53, 574062.16100606997
12, 22, 34, 574054.8240953855
20, 22, 68, 573974.75144683989
15, 30, 32, 573846.15335119073
8, 21, 29, 573736.39845916652
9, 34, 40, 573588.21612643497
9, 14, 22, 573540.55296027369
9, 15, 26, 573508.33029250358
12, 29, 32, 573462.61032577802
9, 27, 41, 573264.14753233967
8, 42, 45, 572881.01449600107
2, 3, 11, 572499.93065910495
8, 16, 24, 571954.71464345674
16, 18, 55, 571774.70573248714
16, 18, 54, 571774.70573248714
6, 41, 53, 571075.96366253321
7, 31, 42, 571073.05487396638
23, 27, 68, 570862.6681360834
18, 21, 58, 570523.70381760178
18, 21, 57, 570523.70381760178
7, 16, 25, 570295.50536213745
16, 27, 35, 570075.41599194659
14, 16, 55, 569791.36833494925
14, 16, 54, 569791.36833494925
9, 23, 37, 569738.11269605241
9, 15, 68, 569621.5959794888
15, 17, 53, 569584.54886829446
9, 29, 42, 569556.71517631551
16, 30, 34, 569541.90832958801
13, 18, 25, 569158.75032476545
9, 32, 44, 569141.53591331386
12, 23, 26, 569108.01103682013
8, 9, 44, 569005.2398829743
11, 22, 33, 568916.11226930632
8, 38, 44, 568831.19435206428
10, 17, 25, 568800.17143192131
10, 34, 37, 568792.42306297785
9, 31, 44, 568669.35654218064
8, 24, 32, 568476.96773387399
20, 23, 58, 567991.18415165774
8, 35, 37, 567552.50544344762
5, 6, 26, 567514.63972241525
5, 6, 25, 567514.63972241525
8, 27, 40, 567508.93089237565
16, 18, 61, 567275.14562121488
14, 29, 32, 567171.68017291382
7, 41, 54, 567024.43246671732
11, 27, 29, 566974.91420298035
17, 20, 53, 566919.61772629933
7, 21, 23, 566090.76203737257
18, 20, 69, 565950.99668588501
19, 31, 39, 565812.12163190078
7, 37, 44, 565789.14344529307
9, 25, 38, 565775.82732404349
11, 12, 68, 565648.91291059018
12, 21, 27, 565564.39721709955
11, 31, 32, 565529.81814236345
5, 7, 17, 565474.00823469483
9, 24, 37, 565316.0858279136
16, 30, 33, 565303.37727620231
7, 37, 40, 564895.58258995367
15, 30, 31, 564871.73496131913
3, 4, 7, 564665.59408757591
5, 7, 13, 564518.04025538545
8, 30, 31, 564389.33771136065
11, 40, 41, 563670.96474961145
14, 37, 41, 563447.80478291819
8, 25, 32, 563444.29006531357
11, 20, 33, 562941.14106201404
6, 43, 54, 562939.7237245579
19, 22, 63, 562730.15645860881
19, 22, 62, 562730.15645860881
19, 22, 61, 562730.15645860881
8, 39, 43, 562725.97394080379
19, 22, 65, 562656.61577913491
19, 22, 64, 562656.61577913491
13, 38, 40, 562563.78452506301
10, 32, 40, 562341.3164158744
10, 34, 38, 562270.82154946274
15, 29, 33, 562098.55360230221
21, 24, 59, 562037.04576758808
12, 23, 34, 561994.0528488541
17, 31, 35, 561941.98049185623
9, 23, 33, 561925.9991654217
18, 21, 63, 561910.60066291434
18, 20, 65, 561910.60066291434
15, 37, 38, 561882.87082595681
8, 40, 43, 561840.96819841221
14, 38, 39, 561759.33219275798
8, 34, 38, 561510.98146302369
7, 21, 30, 561310.79456173873
8, 16, 40, 561274.12982761255
8, 35, 42, 561188.60541494656
2, 3, 37, 561109.87610087765
8, 27, 30, 561083.32927358057
8, 12, 23, 561059.46158685244
11, 20, 21, 561044.29915486835
8, 25, 41, 560503.17986772966
6, 13, 39, 560431.55691901362
13, 18, 24, 560416.46504100354
15, 23, 28, 560217.86046546267
5, 8, 16, 560112.02019063022
6, 43, 55, 560018.12561995164
7, 41, 45, 559907.72348622722
17, 20, 50, 559898.39595976344
7, 41, 44, 559882.55101268529
7, 15, 57, 559873.25165644276
13, 37, 39, 559794.92604660161
8, 38, 43, 559759.69188376213
11, 30, 35, 559574.3591231301
8, 33, 36, 559471.48194585193
8, 26, 40, 559127.85591769801
7, 31, 33, 559113.6453229856
12, 25, 27, 559069.32601534948
7, 41, 52, 559059.80097727536
9, 24, 38, 558999.32185963972
8, 37, 44, 558923.2196154925
9, 30, 36, 558593.73873937957
10, 21, 26, 558537.78403132083
8, 36, 38, 558114.41060743702
8, 20, 30, 557884.5135719477
8, 17, 25, 557718.40293597255
13, 38, 39, 557596.89071590349
8, 24, 28, 557534.39731287782
10, 23, 33, 557526.81393740373
8, 19, 20, 557449.70207252097
9, 36, 37, 557429.16494808195
9, 33, 44, 557387.67372935812
7, 37, 39, 557176.65187212778
11, 30, 32, 557042.476096645
6, 38, 53, 556862.01872462418
8, 33, 42, 556286.89097113675
19, 22, 57, 556001.59802869521
9, 23, 39, 555469.25007727649
8, 28, 31, 555134.94990568899
8, 15, 39, 554910.69082010433
7, 26, 31, 554607.73126236047
7, 40, 53, 554522.80234410276
15, 39, 42, 554459.93302993593
11, 24, 25, 554364.56016388896
8, 16, 26, 554217.04582878388
10, 19, 26, 554133.09599922551
13, 30, 31, 554097.07131603837
7, 8, 39, 553750.73927394091
10, 31, 38, 553689.63753405004
7, 44, 55, 553660.68082675897
8, 15, 25, 553347.80108126893
9, 22, 37, 552845.60800695117
10, 18, 25, 552816.74886804842
5, 7, 16, 552727.1258048095
5, 6, 16, 552727.1258048095
10, 29, 43, 552639.19475101249
6, 13, 58, 552561.27494623745
7, 38, 39, 552369.87247079762
14, 37, 40, 552356.54602885444
12, 14, 54, 552331.5712456851
20, 23, 57, 552049.64364012459
10, 36, 42, 551863.5204009664
10, 36, 37, 551606.42646788922
1, 27, 28, 551538.79881822865
11, 30, 33, 551527.19293492811
7, 29, 39, 550465.89279510977
13, 38, 41, 550076.93223811465
9, 24, 39, 549952.32094447128
10, 33, 37, 549815.48188603623
7, 36, 39, 549726.16675306077
10, 28, 42, 549587.64116412937
8, 24, 40, 549350.64343665191
19, 30, 35, 549289.93436161347
10, 12, 44, 549216.09699476045
10, 11, 44, 549216.09699476045
7, 41, 55, 549128.34111596562
9, 39, 41, 548989.6711704958
13, 24, 35, 548844.7194037101
13, 23, 35, 548844.7194037101
7, 14, 39, 548827.96994011325
6, 42, 56, 548590.93604612525
10, 30, 43, 548510.35500469327
13, 35, 38, 548405.86389871419
9, 22, 38, 547944.48233536317
6, 12, 56, 547706.35113505111
4, 6, 18, 547614.81788562739
7, 25, 35, 547426.65476966067
9, 15, 24, 547408.17566411966
9, 21, 38, 547080.08187051117
4, 6, 17, 546485.04749918787
10, 34, 42, 546448.18638133514
14, 38, 41, 546444.45749682665
14, 16, 50, 546375.76252208767
8, 39, 46, 546188.27850303368
1, 3, 19, 546179.81505509757
14, 39, 40, 546050.20463155408
10, 38, 41, 545990.27914772381
10, 36, 39, 545975.03436315211
9, 35, 43, 545390.59305437678
21, 32, 41, 545295.70284450648
6, 40, 54, 545217.30016238836
13, 36, 39, 545060.66919748113
16, 28, 34, 544613.05469633394
6, 42, 54, 544607.85018663446
8, 13, 26, 544587.33156718907
19, 31, 40, 544397.24095053854
9, 25, 36, 544232.31764974457
10, 20, 29, 544139.98844506545
7, 28, 44, 544036.49487809232
12, 20, 28, 543929.61995509861
7, 40, 55, 543699.78929328441
7, 31, 35, 543299.09967923583
15, 27, 33, 542972.96182626532
8, 14, 67, 542762.6298434597
9, 18, 26, 542351.31663269922
12, 22, 27, 542023.3290076569
11, 24, 35, 541957.3664883154
9, 23, 38, 541892.85961276491
7, 42, 45, 541525.03841318272
8, 34, 36, 541336.67997086036
9, 22, 26, 541284.59199065354
7, 23, 32, 541183.18977337831
8, 14, 39, 541131.87005481974
10, 35, 42, 541016.02591792739
14, 38, 40, 540358.86966895312
9, 21, 23, 540224.22067550605
11, 31, 35, 539633.76477445569
7, 37, 42, 539569.06314699887
15, 38, 42, 539309.61909160158
12, 14, 50, 539299.42874968227
16, 22, 28, 539184.50473494758
9, 31, 37, 539040.38772038161
8, 34, 42, 538641.31519985152
16, 26, 37, 538583.08762681414
7, 30, 33, 538573.44289323583
6, 24, 37, 538433.31693894533
7, 8, 56, 538181.12837432045
11, 29, 32, 538060.32008747966
9, 34, 43, 538028.85816493246
1, 26, 33, 537966.53065632842
6, 9, 68, 537935.43459316355
11, 34, 39, 537592.26898452733
11, 29, 33, 537563.37453229295
7, 41, 42, 537371.69000835251
9, 30, 38, 537362.52551552793
9, 15, 23, 537351.44692886248
9, 22, 27, 537219.97223463515
8, 14, 25, 537157.84405586834
15, 21, 31, 537122.88486137881
10, 30, 44, 537103.83843001502
9, 16, 22, 537004.18384580582
18, 30, 38, 536933.59733700822
10, 33, 41, 536925.91146242118
7, 43, 55, 536918.43327749032
7, 42, 46, 536537.81495374406
9, 14, 23, 536309.76461300615
9, 21, 30, 536278.65278442809
19, 32, 35, 536147.52177949168
6, 14, 58, 536105.82720543107
10, 37, 43, 536030.16052004462
19, 22, 56, 535952.98014590191
8, 29, 31, 535905.36713562428
8, 38, 45, 535857.44219679199
13, 22, 30, 535678.47990237246
16, 29, 36, 535431.00819353585
10, 37, 38, 535247.02120330674
16, 22, 30, 535198.80802184029
12, 27, 32, 535160.37200389011
6, 36, 40, 535007.89330712869
11, 20, 26, 535004.48916300549
11, 13, 46, 534817.40992076753
11, 13, 45, 534817.40992076753
11, 12, 46, 534817.40992076753
9, 26, 37, 534683.36354983633
5, 7, 20, 534546.92292122403
5, 7, 19, 534546.92292122403
5, 7, 18, 534546.92292122403
7, 22, 33, 534512.02638306248
23, 26, 67, 534282.03847586492
23, 26, 66, 534282.03847586492
23, 26, 65, 534282.03847586492
11, 20, 25, 533994.87341820495
13, 39, 41, 533981.32672087371
8, 23, 39, 533895.53994543501
11, 39, 40, 533832.30830840173
1, 27, 33, 533680.48089300131
14, 35, 40, 533620.60001439683
7, 32, 41, 533434.18020052125
10, 38, 42, 533175.37917010777
15, 26, 33, 533097.85883014998
10, 17, 59, 533004.72177086957
24, 28, 64, 532730.29170644656
24, 28, 63, 532730.29170644656
13, 15, 55, 532598.24818141793
13, 15, 54, 532598.24818141793
9, 30, 37, 532528.68071981065
8, 21, 33, 532154.56749245874
16, 28, 39, 531976.26701951819
18, 21, 56, 531974.15254502557
7, 8, 52, 531968.94911314186
7, 8, 51, 531968.94911314186
18, 29, 38, 531739.37373307778
11, 21, 26, 531733.88484110031
8, 22, 29, 531700.89656737435
8, 27, 31, 531671.72310267831
6, 39, 54, 531572.57068372006
9, 28, 36, 531379.00046270946
8, 24, 34, 531378.41287740471
13, 19, 24, 531236.32438314729
11, 33, 39, 531201.89666751772
8, 35, 38, 531136.13648058916
